sk_a2c_return,benchmark_return
-0.0018782025,-0.010856986
-0.012805004,-6.330013e-05
-0.0009771778,-0.012372613
-0.0034919442,-0.0065326095
0.0035795188,0.0016922951
-0.0023879511,-0.0012079477
-0.0019851245,0.00058460236
0.012095268,0.0055861473
0.006845889,0.006675601
-0.00010422338,0.0068962574
-0.011737205,-0.0011107922
0.008056815,-0.009753287
0.0037122313,0.0040397644
-0.017074106,0.0038292408
0.0024227328,-0.0148534775
0.00919752,0.002310276
0.008841252,0.008505106
0.0106956465,0.011772752
0.003232609,0.004565954
0.0029118147,0.00082337856
0.009009296,0.0044267178
0.0019069674,0.008484483
-0.0038727073,0.0031756163
0.0020542275,-0.0020582676
0.007461364,0.0032105446
-0.001939355,0.008844972
0.0031699953,-0.000967741
-0.0018565144,0.003366232
0.0030556363,-0.0049200654
-0.0054536415,0.0016634464
-0.013405515,-0.0050647855
0.0033401595,-0.015269995
-0.005155985,0.00011074543
-0.009532766,-0.005547285
-0.0014705755,-0.010586619
0.0091913305,-0.0085859895
-0.0033635967,0.015083075
0.0052946904,-0.002980113
0.0068732076,0.0036363602
0.0021957853,0.0024808645
-0.005797052,0.002031684
0.0008477392,-0.0022420287
-0.003956294,0.0017796755
-0.0009432861,-0.0031032562
-0.0022167086,-0.0009087324
-0.002897908,-0.0016818643
0.0061998926,-0.0014992356
0.0037904992,0.004896283
0.006850019,0.0014636517
-0.002788162,0.007722497
0.009304935,0.0003978014
-0.008069526,0.006663561
0.0018170257,-0.0075879693
-0.005283308,0.00039994717
-0.0013014164,0.0009266138
0.009316088,-0.0011541247
0.004095851,0.0012950897
0.0008585697,0.004144311
0.00055754936,-0.00060641766
0.0015820377,0.0017266273
-0.001969022,-0.0007893443
0.00931528,-0.0013424754
-0.00039074145,0.010928154
0.005236778,0.00081539154
0.006014875,0.006217003
0.0133087775,0.005270362
0.0017167346,0.018471241
-0.0128262965,0.0059480667
-0.0072327754,-0.012938917
5.1894756e-05,-0.009282887
0.007973572,0.003174901
-0.015377526,-0.0014190674
0.008771474,-0.01249361
0.013796544,0.002037406
-0.001281654,0.01638329
-0.0028773414,-0.0012173057
0.004459643,0.0050172806
-0.011580665,0.0024411678
-0.022946076,-0.01211524
-0.025666425,-0.0151360035
0.010318452,-0.026020706
-0.00028224156,0.007606387
0.017881216,-0.006005764
0.004753494,0.017620683
-0.007747628,0.001294136
0.01032969,-0.0035578609
0.006038043,0.010382652
0.0114635145,0.0061044693
0.0027534184,0.013863802
0.0032227112,0.0023840666
-0.0031774733,0.0058231354
0.002135625,-0.0015053153
-0.0034586184,0.001359582
0.007964491,-0.0043459535
0.001057086,0.011355042
-0.0016860762,0.0015892982
-0.0048639476,0.00024199486
0.0077121714,-0.0038564205
0.011781311,0.005928993
-0.018637083,0.005516529
-0.0004042313,-0.015065014
-0.0028755188,0.0009292364
-0.01126889,-0.0053500533
0.014688891,-0.010068297
-0.0026989456,0.012000918
0.0043322053,-0.002268672
0.0066456865,0.0030623674
0.005794393,0.0057525635
0.009380192,0.0072271824
0.0011492157,0.005515218
-0.004131304,-0.00038194656
0.012372276,-0.002477467
-0.0003610629,0.01257956
0.0045722653,0.0009082556
-0.0038589574,0.0014570951
-0.008777558,0.001983881
0.005877426,-0.006952882
0.0021974891,0.0062116385
-0.0022797938,0.003269434
-0.0018040094,0.00040531158
-0.0021036796,-0.0040911436
-0.007181557,0.0009381771
0.0069590462,-0.0043826103
-0.0067185625,0.008120656
0.0026865627,-0.009409368
0.010070041,0.0030064583
-0.002686598,0.010257244
0.011158557,-0.0013614893
0.005134886,0.009651303
-0.00028016712,0.0046976805
0.0067619383,-0.0075419545
0.001912997,0.007891297
-0.00035355386,0.0037455559
-0.007644453,0.00085246563
-0.005511746,-0.007956147
-0.002960907,-0.00015634298
-0.0027141895,-0.009550214
-0.007865216,-0.003306806
0.005805317,-0.0061348677
-0.0023094434,0.006486416
0.00027410052,-0.00364542
-0.013202493,-0.0021668077
0.009458246,-0.0089716315
3.3875265e-05,0.0069134235
0.009805573,-0.00612545
0.040744603,0.010223269
-0.0014479945,0.03571725
0.004242831,-1.347065e-05
0.0020772882,0.0059375763
-0.00687941,0.0069140196
0.0035648027,-0.008627713
-0.0019972143,0.0010751486
-0.004765911,-0.004716575
0.0022309981,-0.0069912076
-0.0015378888,-0.0012748837
0.00036009782,-0.0027808547
0.012292099,0.0032246113
0.010821712,0.010640383
0.010309725,0.009714127
0.006754972,0.009934425
-0.0017484127,0.002765894
0.0036450594,-0.0030817986
0.00069513643,0.0042169094
-0.0031673196,-0.0028645396
-0.0010997443,-0.0017075539
0.00027339222,0.0069009066
-0.0004493082,-0.005516708
-0.0059824744,-0.0027518868
-0.0028023296,-0.005389273
0.0036776303,-0.0034705997
-0.0018560712,-0.0022435188
-0.003213444,-0.005310178
-0.00042247065,-0.0019598007
-0.00567536,-0.002523005
-0.03015685,-0.0061206818
0.0022729316,-0.025846481
0.007175786,0.0003631115
0.0012228718,0.011761904
0.010332283,0.0015566349
4.0940322e-05,0.009091377
-0.007048137,0.0006644726
-0.010353858,-0.007699549
0.0010346624,-0.009733856
-0.004059766,-0.000693202
0.006142038,-0.00357157
-0.00055489695,0.008017063
-0.0028841363,-0.000598371
0.0016204015,-0.004172623
-0.01701878,0.0025122166
0.005146682,-0.016342103
0.0066184355,0.008552313
0.021683516,0.005228758
0.0076957457,0.016540408
0.01062101,-0.0015830398
0.009241866,0.007756114
0.0041266605,0.012370825
0.00921192,0.002973795
-0.0030195352,0.009247541
0.003175,-0.0031598806
0.0024393087,0.0065128803
-0.0020840946,0.0030589104
0.007292965,-0.0030508637
-0.010145011,0.0037708282
-0.00029295898,-0.0075190067
0.0017599424,-0.002755642
0.006853611,0.003019452
0.002933929,0.0071200132
-0.007691763,-0.0028001666
0.00087080296,-0.009927452
0.0031981657,0.0037697554
-0.0036490096,0.0027712584
0.0059015946,-0.0050475597
-0.0041002887,0.007727742
0.00618935,-0.0036981702
0.0026331337,0.00023031235
-0.009564885,0.0015990734
-0.01245139,-0.010104537
0.0007202834,-0.016946256
-0.0015932935,0.00076425076
-0.0012451406,0.0036802292
-0.0053530806,-0.004310727
0.0152091915,-0.004457891
-0.01598878,0.013908863
-0.018046428,-0.014818847
0.0143327005,-0.0155181885
-0.013890952,0.01142025
0.005094884,-0.009940624
-0.020231895,0.005228877
-0.01070637,-0.020793736
-0.0011074018,-0.011410415
-0.0097360145,-0.0019923449
0.015011332,-0.012995124
0.00842739,0.016529322
-0.0064408453,0.008518934
0.0123932585,-0.006221533
-0.0012752931,0.009218574
0.0015726775,-0.0002694726
0.014533738,0.0007635355
0.0009791923,0.014242291
-0.0028878811,9.8109245e-05
-0.0033729388,-0.0031161904
-0.0188394,-0.0036530495
0.007651972,-0.016922116
0.0020030749,0.010048628
0.0057052756,-0.0002809763
-0.046940606,0.0056051016
-0.06139428,-0.039772093
-0.010397129,-0.055025756
-0.014869964,-0.009115458
0.084082,-0.008428991
-0.03244867,0.078704
0.016698934,-0.024989605
0.009374129,0.015635133
-0.0035651017,0.007760644
-0.015135258,-0.0038452744
0.011096642,-0.017329395
-0.022580527,-0.013288856
0.026084691,-0.024827898
0.011798841,0.026632428
0.009707259,0.010707378
0.0032411476,0.012291551
0.00542492,0.0005013943
0.009315869,0.0028442144
0.0023636322,0.007458329
0.008063573,0.0034973621
0.016288426,0.002055645
-0.0049855947,0.013851047
-0.0083020795,-0.0023864508
0.003232732,-0.009457529
0.0103012435,0.0069795847
0.00048594605,0.0061895847
0.028989017,-0.0028783083
0.006317261,0.028139114
-0.0009183887,-0.006358683
0.012686371,-0.0021207929
0.005027024,0.0064610243
0.00010627399,0.00784421
-0.0038754249,0.0032196045
-0.015908169,-0.0026834607
0.001610951,-0.019138932
-0.0020034593,-3.2305717e-05
0.017589329,-0.0061162114
-0.007879606,0.017801046
0.0042807087,-0.0057848096
0.001420523,0.0027799606
0.00019047935,0.0012872219
0.004645822,0.0008376837
-0.0013254799,0.0050622225
-0.0013166913,-0.0021613836
0.011125794,-0.002545476
0.00296837,0.010471106
0.005524278,-2.592802e-05
0.0030641113,0.0024579763
-0.0010844489,-2.5689602e-05
-0.01940331,0.0023760796
0.009910149,-0.01791656
-0.004827959,0.0075193644
-0.0023091787,-0.0070396066
0.0017837313,-0.0010455847
0.012566108,0.0008337498
0.009734383,0.008883953
-0.0030140795,0.0119121075
0.010333451,-0.002473712
0.007962992,0.009408712
0.0059066974,0.00996685
0.0062168003,0.006287217
0.0034781494,0.009075284
0.0076480554,-0.00023639202
-0.008161793,0.007735491
-0.004008155,-0.009417474
0.0077607515,-0.0037291646
0.0044076373,0.004917145
-0.0060744975,0.0043263435
-0.0004414741,-0.0062513947
-0.007837532,0.0019863844
0.0037567695,-0.009814739
0.0031390714,0.005258441
-0.00049075653,0.005190611
0.0014738751,-0.0031988025
0.00088309805,-0.0004312396
0.012111163,0.004046917
-0.0019087719,0.011411667
0.004119449,-0.0070290565
-0.0024158563,0.004654169
-0.0020457564,-0.0014334321
-0.0070125163,-0.004562497
-0.0050131897,-0.0038470626
-0.009895762,-0.007428944
0.009798609,-0.012290716
-0.0010948736,0.01342237
